mouse,631,693,1551104126044
taskstart,,,1551104135112
mouse,56,249,1551104135255
mouse,193,293,1551104135313
mouse,406,317,1551104135379
mouse,463,328,1551104135446
mouse,437,350,1551104135812
mouse,438,350,1551104136015
mouse,476,360,1551104136079
mouse,510,373,1551104136130
mouse,550,373,1551104136196
mouse,585,375,1551104136311
mouse,589,372,1551104136363
mouse,592,372,1551104136871
mouse,586,373,1551104136929
mouse,585,373,1551104137359
mouse,646,396,1551104137413
mouse,770,476,1551104137480
mouse,844,555,1551104137697
mouse,990,607,1551104137830
mouse,725,625,1551104137897
mouse,705,625,1551104137996
mouse,700,620,1551104138215
mouse,630,617,1551104138279
mouse,505,617,1551104138346
mouse,493,613,1551104138413
mouse,480,596,1551104138479
mouse,492,589,1551104138546
mouse,522,582,1551104138597
mouse,535,578,1551104138662
mouse,551,569,1551104138713
mouse,552,568,1551104138806
mouse,550,566,1551104138862
mouse,546,564,1551104138913
mouse,540,563,1551104138979
mouse,539,563,1551104139087
mouse,540,563,1551104140271
mouse,542,564,1551104140364
mouse,547,564,1551104140426
mouse,548,564,1551104140479
mouse,549,564,1551104140530
mouse,549,564,1551104140615
mouse,550,564,1551104140680
mouse,551,564,1551104140732
mouse,555,564,1551104140813
mouse,556,564,1551104140881
mouse,557,564,1551104140934
mouse,557,564,1551104141023
mouse,558,564,1551104141080
mouse,559,564,1551104141183
mouse,560,564,1551104141287
mouse,560,564,1551104141511
mouse,560,564,1551104141566
mouse,560,563,1551104143711
mouse,558,563,1551104143779
mouse,554,564,1551104143830
mouse,548,564,1551104143895
mouse,545,565,1551104143999
mouse,546,565,1551104146135
mouse,548,566,1551104146195
mouse,550,566,1551104146263
mouse,551,566,1551104146334
mouse,552,567,1551104146647
mouse,560,567,1551104146712
mouse,563,567,1551104148518
mouse,566,567,1551104148580
mouse,568,567,1551104148645
mouse,572,567,1551104148715
mouse,574,567,1551104149751
mouse,583,568,1551104149819
mouse,587,568,1551104150558
mouse,595,569,1551104150612
mouse,609,572,1551104150678
mouse,610,572,1551104151159
mouse,617,572,1551104151212
mouse,622,573,1551104151263
mouse,631,574,1551104151328
mouse,632,574,1551104151934
mouse,652,577,1551104151996
mouse,660,578,1551104152630
mouse,666,578,1551104152697
mouse,675,578,1551104152762
mouse,676,578,1551104152829
mouse,682,578,1551104152896
mouse,688,578,1551104152979
mouse,693,579,1551104153047
mouse,694,579,1551104153135
mouse,699,580,1551104153196
mouse,714,581,1551104153262
mouse,720,581,1551104153313
mouse,735,581,1551104153379
mouse,753,582,1551104153446
mouse,765,582,1551104153512
mouse,776,582,1551104153579
mouse,787,583,1551104153645
mouse,803,583,1551104153712
mouse,818,583,1551104153779
mouse,834,583,1551104153846
mouse,837,583,1551104153912
mouse,841,583,1551104153979
mouse,854,583,1551104154045
mouse,877,583,1551104154112
mouse,890,583,1551104154178
mouse,910,583,1551104154229
mouse,918,583,1551104154295
mouse,917,583,1551104154510
mouse,909,585,1551104154562
mouse,900,585,1551104154613
mouse,865,586,1551104154679
mouse,851,586,1551104154729
mouse,813,586,1551104154795
mouse,798,586,1551104154846
mouse,780,586,1551104154912
mouse,760,586,1551104154979
mouse,738,587,1551104155045
mouse,729,587,1551104155112
mouse,721,587,1551104155178
mouse,716,587,1551104155245
mouse,711,587,1551104155312
mouse,707,587,1551104155379
mouse,701,587,1551104155445
mouse,700,587,1551104155496
mouse,694,587,1551104155561
mouse,689,587,1551104155629
mouse,687,587,1551104155696
mouse,685,587,1551104155750
mouse,684,587,1551104155812
mouse,682,587,1551104155879
mouse,678,587,1551104155946
mouse,678,587,1551104156006
mouse,675,587,1551104156079
mouse,674,587,1551104156145
mouse,673,587,1551104156211
mouse,670,587,1551104156279
mouse,669,587,1551104156346
mouse,666,587,1551104156411
mouse,664,587,1551104156463
mouse,663,587,1551104156526
mouse,662,587,1551104156582
mouse,662,587,1551104156638
mouse,660,587,1551104156710
mouse,659,587,1551104156762
mouse,658,587,1551104156812
mouse,656,587,1551104156879
mouse,654,587,1551104156966
mouse,653,587,1551104157046
mouse,651,587,1551104157112
mouse,649,587,1551104157179
mouse,647,587,1551104157245
mouse,644,587,1551104157312
mouse,642,587,1551104157379
mouse,641,587,1551104157454
mouse,640,587,1551104157512
mouse,639,587,1551104157574
mouse,638,587,1551104157654
mouse,637,587,1551104157712
mouse,635,587,1551104157778
mouse,634,587,1551104157829
mouse,632,587,1551104157896
mouse,630,587,1551104157962
mouse,629,587,1551104158014
mouse,628,587,1551104158079
mouse,626,587,1551104158146
mouse,624,587,1551104158213
mouse,622,587,1551104158279
mouse,621,587,1551104158345
mouse,620,587,1551104158430
mouse,619,587,1551104158495
mouse,618,587,1551104158822
mouse,617,587,1551104158879
mouse,616,587,1551104161790
mouse,607,587,1551104161845
mouse,604,587,1551104161896
mouse,601,587,1551104161962
mouse,596,587,1551104162028
mouse,595,587,1551104162095
mouse,594,587,1551104162146
mouse,592,587,1551104162212
mouse,591,587,1551104162278
mouse,591,587,1551104162382
mouse,589,587,1551104162445
mouse,588,587,1551104162526
mouse,586,587,1551104162579
mouse,586,587,1551104162629
mouse,583,587,1551104162696
mouse,582,587,1551104162750
mouse,580,587,1551104162812
mouse,578,587,1551104162879
mouse,577,587,1551104162945
mouse,576,587,1551104163029
mouse,576,587,1551104163206
mouse,574,587,1551104163263
mouse,574,587,1551104163329
mouse,573,587,1551104163395
mouse,573,587,1551104163510
mouse,572,587,1551104163562
mouse,572,587,1551104163622
mouse,571,587,1551104163685
mouse,570,587,1551104163745
mouse,568,587,1551104163812
mouse,567,587,1551104163878
mouse,566,587,1551104163929
mouse,564,587,1551104163995
mouse,562,587,1551104164062
mouse,561,587,1551104164112
mouse,560,587,1551104164178
mouse,558,587,1551104164245
mouse,555,587,1551104164312
mouse,553,587,1551104164379
mouse,550,587,1551104164445
mouse,549,587,1551104164496
mouse,549,587,1551104164549
mouse,547,587,1551104164612
mouse,546,588,1551104164790
mouse,546,588,1551104164862
mouse,544,588,1551104164928
mouse,542,588,1551104164996
mouse,541,588,1551104165069
mouse,540,588,1551104165502
mouse,538,588,1551104165894
mouse,539,588,1551104165945
mouse,545,589,1551104166012
mouse,551,589,1551104166198
mouse,556,586,1551104166263
mouse,592,554,1551104166328
mouse,793,369,1551104166512
mouse,732,396,1551104166579
mouse,651,475,1551104166644
