taskstart,,,1551101992606
mouse,74,256,1551101992637
mouse,75,255,1551101992837
mouse,319,321,1551101992888
mouse,555,374,1551101993287
mouse,552,374,1551101993338
mouse,531,380,1551101993404
mouse,467,466,1551101993471
mouse,485,659,1551101993901
mouse,500,648,1551101993954
mouse,503,648,1551101994022
mouse,503,648,1551101994477
mouse,503,648,1551101994741
mouse,504,648,1551101994804
mouse,506,647,1551101995341
mouse,879,645,1551101995404
mouse,1751,529,1551101995813
mouse,1777,518,1551101995871
mouse,1818,498,1551101995938
mouse,1878,432,1551101996005
mouse,1891,423,1551101996072
mouse,1898,481,1551101996138
mouse,1896,578,1551101996204
mouse,1893,596,1551101996271
mouse,1889,597,1551101996436
mouse,1885,599,1551101996488
mouse,1819,611,1551101996554
mouse,1638,634,1551101996621
mouse,1594,633,1551101996688
mouse,1592,631,1551101997052
mouse,1584,630,1551101997104
mouse,1574,632,1551101997171
mouse,1544,637,1551101997237
mouse,1529,639,1551101997304
mouse,1529,639,1551102016380
mouse,1527,639,1551102016436
mouse,1525,640,1551102016486
mouse,1524,640,1551102016724
mouse,1523,640,1551102017292
mouse,1475,648,1551102017353
mouse,1334,658,1551102017419
mouse,1230,652,1551102017486
mouse,1193,650,1551102017537
mouse,1166,639,1551102017603
mouse,1111,624,1551102017670
mouse,1025,592,1551102017736
mouse,913,523,1551102017803
mouse,903,469,1551102018204
mouse,857,461,1551102018270
mouse,749,448,1551102018337
mouse,662,436,1551102018403
mouse,643,431,1551102018470
mouse,581,419,1551102018536
mouse,558,412,1551102018644
mouse,558,409,1551102018703
mouse,561,404,1551102018769
mouse,563,401,1551102018835
mouse,563,401,1551102019036
mouse,563,400,1551102019292
mouse,563,399,1551102019353
mouse,563,397,1551102019420
mouse,563,396,1551102019483
mouse,564,396,1551102020004
mouse,614,396,1551102020089
mouse,615,396,1551102020388
mouse,623,396,1551102020454
mouse,627,396,1551102020537
mouse,630,396,1551102020605
mouse,630,396,1551102021908
mouse,629,396,1551102021971
mouse,625,396,1551102022037
mouse,614,395,1551102022103
mouse,611,395,1551102022153
mouse,607,395,1551102022221
mouse,602,393,1551102022287
mouse,599,393,1551102022353
mouse,596,392,1551102022421
mouse,595,392,1551102022571
mouse,594,391,1551102022635
mouse,582,391,1551102022688
mouse,561,383,1551102022754
mouse,559,375,1551102022821
mouse,556,367,1551102022887
mouse,556,366,1551102022947
mouse,557,365,1551102023005
mouse,558,364,1551102023108
mouse,557,364,1551102023300
mouse,539,364,1551102023354
mouse,537,364,1551102023564
mouse,536,364,1551102023620
mouse,536,364,1551102023876
mouse,538,365,1551102023937
mouse,541,365,1551102024003
mouse,543,365,1551102024071
mouse,546,365,1551102024138
mouse,547,365,1551102024203
mouse,549,365,1551102024270
mouse,550,365,1551102024420
mouse,551,365,1551102024612
mouse,552,365,1551102024703
mouse,553,365,1551102024754
mouse,554,365,1551102024837
mouse,556,365,1551102024903
mouse,557,365,1551102025044
mouse,558,365,1551102025103
mouse,560,364,1551102025171
mouse,560,364,1551102025436
mouse,561,364,1551102025487
mouse,562,364,1551102025553
mouse,567,364,1551102025620
mouse,567,364,1551102027540
mouse,565,364,1551102027603
mouse,565,364,1551102027654
mouse,563,365,1551102027731
mouse,562,365,1551102027786
mouse,562,365,1551102027852
mouse,561,365,1551102027903
mouse,560,365,1551102027953
mouse,558,364,1551102028020
mouse,558,364,1551102028092
mouse,557,364,1551102028147
mouse,556,364,1551102028236
mouse,555,363,1551102028303
mouse,555,363,1551102028386
mouse,553,363,1551102028453
mouse,552,363,1551102028504
mouse,551,362,1551102028563
mouse,550,362,1551102028627
mouse,549,362,1551102028686
mouse,547,361,1551102028754
mouse,545,360,1551102028820
mouse,544,360,1551102028871
mouse,543,360,1551102028937
mouse,541,360,1551102029003
mouse,539,360,1551102029053
mouse,538,360,1551102029107
mouse,537,359,1551102029187
mouse,535,359,1551102029253
mouse,534,359,1551102029304
mouse,533,359,1551102029388
mouse,532,359,1551102029467
mouse,531,359,1551102029520
mouse,530,358,1551102029587
mouse,528,358,1551102029653
mouse,527,358,1551102029707
mouse,526,358,1551102029770
mouse,524,358,1551102029854
mouse,523,357,1551102029919
mouse,522,357,1551102030012
mouse,522,357,1551102031236
mouse,522,357,1551102031300
mouse,523,357,1551102031404
mouse,523,356,1551102031532
mouse,524,356,1551102031660
mouse,524,356,1551102031731
mouse,524,356,1551102031828
mouse,525,356,1551102031887
mouse,525,356,1551102031940
mouse,526,355,1551102032028
mouse,527,355,1551102032087
mouse,528,354,1551102032139
mouse,529,354,1551102032195
mouse,530,354,1551102032253
mouse,531,354,1551102032304
mouse,532,353,1551102032363
mouse,533,353,1551102032468
mouse,534,353,1551102032520
mouse,535,352,1551102032579
mouse,535,352,1551102032940
mouse,530,352,1551102033003
mouse,529,352,1551102033054
mouse,528,352,1551102033120
mouse,528,351,1551102033300
mouse,537,346,1551102033354
mouse,690,285,1551102033420
mouse,758,261,1551102033487
mouse,761,259,1551102033555
mouse,775,256,1551102033620
mouse,783,259,1551102033687
mouse,792,262,1551102033754
mouse,812,264,1551102033820
mouse,815,265,1551102033875
mouse,821,268,1551102033937
mouse,828,273,1551102034005
mouse,836,280,1551102038220
mouse,782,310,1551102038286
mouse,730,340,1551102038337
mouse,710,359,1551102038403
mouse,697,371,1551102038470
mouse,676,393,1551102038536
mouse,659,424,1551102038603
mouse,648,450,1551102038670
mouse,646,455,1551102038737
mouse,640,457,1551102038803
mouse,639,456,1551102039155
mouse,640,456,1551102039395
mouse,640,455,1551102039452
mouse,637,451,1551102039520
mouse,630,446,1551102039586
mouse,621,441,1551102039637
mouse,605,432,1551102039704
mouse,596,426,1551102039770
mouse,578,415,1551102039836
mouse,573,411,1551102039903
mouse,572,409,1551102039970
mouse,572,408,1551102040171
mouse,571,404,1551102040236
mouse,570,399,1551102040303
mouse,570,396,1551102040369
mouse,569,394,1551102040452
mouse,568,394,1551102040523
mouse,568,393,1551102040587
mouse,568,392,1551102041211
mouse,567,389,1551102041270
mouse,565,387,1551102041337
mouse,546,386,1551102041402
mouse,542,386,1551102041612
mouse,535,386,1551102041669
mouse,533,388,1551102041736
mouse,530,389,1551102041802
